@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.6929,11.7461,3.4273,22.432,-0.4193,0.1325,7.4457,2.7287,12.3517,-0.7571,-1.3038,12.0337,3.469,24.5495,-0.9234,5.1491,6.9098,2.6286,19.8467,0.0251,5.2285,-0.5314,0.1346,-0.1016,0.0257,-0.2532,1.256,0.988,1.3038,0.7866,1.0381,1.3197,1.5776,0.9761,1.6999,0.6187,1.0776,1.7415,1.2451,0.5622,-12.9618,0.4515,-10.4098,-23.0539,2.2483,1.2383,0.7764,0.5508,0.3453,0.6269,1.8161,0.9137,1.1303,0.5031,0.6224,1.237,0.0081,7.867,-0.0537,0.4651,0.1936,-0.216,0.1112,-0.0115,-0.1356,0.0829,0.2879,1.1247,-0.9708,-0.0313,0.1078,0.3283,1.1569,-0.9538,-0.0538,0.7018,0.8377,1.9014,-1.0019,4.3347,2.5207,0.5815,0.8769,0.3437,0.3919,0.769,0.1181,0.1536,0.981,0.5822,0.5935,0.9638,0.6008,0.6234,0.9722,0.5915,0.6084,0.0008,1.3915,0.965,0.7794,0.8708,SINISTRA_PANTALONI
-0.6704,30.8436,5.5537,55.7758,-0.6213,0.7816,10.5352,3.2458,19.8256,-0.2216,-0.6765,8.3987,2.8981,29.0764,-0.7583,4.9583,26.7109,5.1683,40.689,0.019,-0.8578,0.991,-0.1352,-1.1554,0.1576,-0.1364,1.711,1.9164,1.0746,1.12,0.628,0.5607,2.9277,3.6724,1.1547,1.2544,0.3944,0.3144,5.9423,1.7046,-27.1383,0.2869,-4.567,-15.921,2.1198,2.0803,0.8294,0.9814,0.3913,0.3987,2.8133,1.9182,1.3708,0.6818,0.4872,0.7146,0.0066,7.4776,0.1515,0.3859,0.1957,0.2555,0.7229,0.2958,0.3044,0.0037,0.0611,0.26,0.4541,-0.7159,0.0019,0.0436,0.7997,?,-0.2574,0.0088,0.0936,0.4727,-5.2727,-0.4251,-1.1823,2.7809,1.3998,0.6523,0.466,1.9595,0.4254,0.2171,-0.2704,-0.5442,2.0126,0,6.319,0,0.3251,0.55,1.6918,0.0044,1.2821,-0.2517,0.1427,0.1912,SINISTRA_PANTALONI
0.0221,4.0658,2.0164,10.0917,-0.9843,-0.1769,2.8112,1.6767,6.4355,-0.963,-0.2144,0.5431,0.737,3.9602,-1.3182,2.565,0.9188,0.9585,4.7598,0.2094,-0.1251,-0.1032,0.0086,0.8249,-0.069,-0.0836,1.2026,2.736,2.1036,2.2751,1.7492,0.7689,1.4463,7.4858,4.4251,5.1759,3.0597,0.5911,1.5856,2.2229,-3.9701,1.4019,-2.5038,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.5681,2.5483,2.1202,1.625,1.3521,0.832,0.0015,3.6827,0.1862,-0.0379,-0.1947,-0.4443,0.3347,-0.3182,-0.0851,0.0011,0.0337,0.1512,?,-0.7197,0,0.006,0.7305,?,-0.5405,0.0003,0.0176,0.5903,?,0.1182,0.1573,1.3314,5.6019,1.9139,0.3417,31.3808,3.663,0.1167,0.207,0.2561,1.2376,1,1,1,0.207,0.2561,1.2376,0.0048,1.3452,-0.5714,-0.273,-0.1268,SINISTRA_PANTALONI
0.0865,2.671,1.6343,8.8583,-0.4618,-0.3216,2.7678,1.6637,6.9647,-0.5701,-0.0232,0.4627,0.6802,3.1304,-1.0866,2.124,1.5015,1.2254,7.0001,0.0256,-0.2688,-3.7191,0.0407,13.8339,-0.1514,-0.0109,0.9824,2.4026,1.3337,2.4457,1.3577,0.5551,0.965,5.7724,1.7789,5.9816,1.8433,0.3082,1.1066,1.7167,-15.2371,1.5513,-13.7693,-8.8758,1.3661,4.0392,0.8435,2.9567,0.6175,0.2088,1.2719,2.8297,1.2655,2.2249,0.995,0.4472,0.0018,3.1547,0.5213,-0.3743,0.6584,-0.0891,0.5455,-0.3031,0.7053,0.0012,0.034,0.0991,0.8687,0.1187,0.0327,0.1808,0.4633,-0.4459,0.599,0.0039,0.0628,0.1688,0.7464,5.9437,1.1774,0.1981,0.1883,0.5422,2.8803,0.0354,0.294,8.296,-4.5884,1.3194,-0.2876,2.3551,1.1337,0.4814,0.2139,0.5871,2.7443,0.0049,1.4889,-0.9695,-0.9229,0.9743,SINISTRA_PANTALONI
0.0745,5.0775,2.2533,8.8579,-0.7125,-0.0955,2.023,1.4223,6.0089,-1.134,-0.2932,0.9918,0.9959,4.3056,-1.0846,2.6512,1.1638,1.0788,4.6949,0.1451,-0.7795,-0.254,0.0281,0.3259,-0.036,-0.1106,1.5843,2.2627,2.0887,1.4282,1.3184,0.9231,2.5099,5.1197,4.3628,2.0398,1.7382,0.8522,1.1541,1.6451,-4.6258,1.4254,-4.008,-2.8119,1.837,2.5044,0.9419,1.3633,0.5127,0.3761,1.4741,2.0573,1.8867,1.3956,1.2799,0.9171,0.0017,3.9567,0.4501,-0.1423,0.0126,-0.4098,0.0774,-0.3854,-0.1774,0.0019,0.0431,0.2515,?,-0.7102,0.0002,0.0154,0.73,?,-0.5065,0.001,0.0311,0.5801,?,0.2498,0.3504,1.4024,2.7909,1.3825,0.4953,7.7894,1.9113,0.2454,0.3446,0.4337,1.2585,1,1,1,0.3446,0.4337,1.2585,0.0049,1.3942,-0.882,0.74,-0.6116,SINISTRA_PANTALONI
-0.0424,1.2207,1.1048,5.3012,-0.637,0.08,2.3514,1.5334,5.7902,-0.7136,-0.1419,0.6766,0.8225,3.9358,-2.1972,1.8735,0.7671,0.8759,4.4875,0.0719,-0.5299,0.2987,-0.0226,-0.5636,0.0427,-0.0757,0.7205,1.3432,1.2614,1.8643,1.7508,0.9391,0.5191,1.8042,1.5912,3.4755,3.0653,0.882,0.8555,0.7627,-5.933,0.8915,-6.9354,-7.7794,0.9584,2.6307,0.6698,2.7448,0.6988,0.2546,0.9155,1.3469,1.1813,1.4712,1.2903,0.8771,0.0009,2.8245,0.5489,-0.6798,0.461,-0.6359,0.5013,-0.4922,0.7147,0.0012,0.0352,0.1201,0.8446,0.2263,0.0071,0.0842,0.2953,0.171,0.5161,0.0033,0.0572,0.1879,0.6911,3.1581,1.3849,0.4385,0.4179,0.6155,1.4728,0.1747,0.3788,2.169,10.7134,1.552,0.1449,2.1697,1.2701,0.5854,0.4068,0.6391,1.5711,0.0047,1.457,-0.9847,-0.9809,0.9733,SINISTRA_PANTALONI
-0.0374,3.0253,1.7393,7.4973,-0.5947,-0.1096,2.1045,1.4507,5.6672,-0.8529,-0.1614,0.8533,0.9237,4.0242,-1.4826,2.3127,0.6741,0.821,4.3349,0.1802,0.3417,0.2319,-0.0162,0.6788,-0.0474,-0.0698,1.199,1.8829,2.1185,1.5704,1.7669,1.1251,1.4376,3.5454,4.4881,2.4662,3.122,1.2659,1.0718,1.1634,-2.9353,1.0854,-2.7385,-2.523,1.5371,2.9004,0.8892,1.887,0.5785,0.3066,1.3229,1.8631,1.7295,1.4083,1.3073,0.9283,0.001,3.4677,0.4369,-0.1998,-0.0037,-0.3553,0.1675,-0.1768,-0.0976,0.0027,0.0521,0.1846,?,-0.7345,0.0002,0.0148,0.7574,?,-0.499,0.0004,0.0187,0.5397,?,0.1329,0.1957,1.4719,3.5292,2.7798,0.7877,12.455,7.7274,0.6204,0.2437,0.342,1.4034,1,1,1,0.2437,0.342,1.4034,0.0047,1.3312,-0.5802,0.7208,-0.4306,SINISTRA_PANTALONI
0.0771,0.36,0.6,3.0583,-0.7226,-0.077,0.2207,0.4697,2.4471,-1.6125,-0.0203,0.0582,0.2411,1.3136,-0.5987,0.6085,0.2809,0.53,2.2826,0.0232,-1.0006,-3.8043,0.1266,3.8019,-0.1266,-0.0333,1.2774,2.4883,1.1322,1.948,0.8863,0.455,1.6317,6.1914,1.2819,3.7945,0.7856,0.207,0.8494,2.6079,-23.6241,3.0704,-27.8135,-9.0587,1.8953,2.1606,0.7597,1.14,0.4008,0.3516,1.2497,2.3281,1.3398,1.8629,1.0721,0.5755,0.0006,0.9009,-0.8641,-0.1842,0.4664,0.3788,-0.5083,-0.019,0.1972,0.0007,0.0256,0.071,0.6771,-0.6952,0.0001,0.0081,0.7107,?,-0.3583,0.0019,0.0434,0.4308,?,-0.2837,-0.5505,1.9402,3.1747,0.5904,0.186,10.0786,0.3485,0.0346,-0.2094,-0.3454,1.6495,0,0,1,0.0999,0.1647,1.6495,0.0042,1.2507,0.7153,0.9549,0.5151,SINISTRA_PANTALONI
-0.0319,0.6356,0.7973,4.2188,-0.795,-0.0654,0.2008,0.4481,2.432,-1.2539,0.0647,0.6203,0.7876,3.327,-0.9963,1.0456,0.3729,0.6107,2.5774,0.0527,0.4882,-0.4936,-0.0305,-1.0112,-0.0625,0.0618,1.7791,1.0123,1.3055,0.569,0.7338,1.2897,3.1652,1.0247,1.7045,0.3237,0.5385,1.6634,1.3811,1.1254,-13.0216,0.8149,-9.4287,-11.571,2.1782,1.4102,0.8638,0.6474,0.3966,0.6125,1.7347,1.2681,1.6369,0.731,0.9436,1.2908,0.0005,1.5757,0.3985,-0.1929,-0.1376,0.1481,0.109,-0.0784,0.1934,0.0074,0.0861,0.2236,0.28,-0.6701,0.0007,0.026,0.6999,?,-0.3005,0.0069,0.083,0.4,?,-0.2886,-0.6436,2.2301,3.3139,1.0369,0.3129,10.9816,1.0751,0.0979,-0.1242,-0.2174,1.7497,0,0,1,0.3194,0.5589,1.7497,0.0041,1.164,0.8985,0.9908,0.8903,SINISTRA_PANTALONI
-0.0428,0.0175,0.1323,0.7531,-1.8479,0.0492,0.0155,0.1243,0.7664,-0.6077,-0.0359,0.0084,0.0916,0.6971,-1.5968,0.1817,0.0139,0.1178,0.6469,0.0217,-0.8703,1.1908,-0.2356,-1.3682,0.2707,-0.1979,1.0637,1.4444,1.1226,1.3579,1.0554,0.7772,1.1314,2.0863,1.2603,1.844,1.1139,0.6041,1.6868,1.1401,-34.1248,0.6759,-20.2306,-29.9308,0.5548,0.9852,0.4,1.7759,0.721,0.406,0.9827,1.0805,1.1643,1.0995,1.1848,1.0776,0.0004,0.2771,-0.4734,0.0983,-0.528,-0.3437,0.6563,-0.4068,0.6291,0,0.0031,0.0108,0.983,0.3569,0,0.0026,0.0098,0.9728,0.6772,0,0.003,0.0116,0.9831,1.7624,0.9289,0.5271,1.1984,1.0207,0.8517,1.4362,1.0418,0.7253,1.775,0.9255,0.5214,1.7567,0.9256,0.5269,1.1013,0.931,0.8453,0.0052,1.6632,-0.5732,-0.9544,0.4045,SINISTRA_PANTALONI
1.1018,6.275,2.505,15.8383,-0.9989,0.0528,3.1957,1.7876,8.3033,-1.0237,-0.9222,5.0522,2.2477,16.5116,-0.6333,3.5008,4.3347,2.082,12.8029,0.0208,20.8714,-1.1947,0.3147,-0.0572,0.0151,-0.2634,1.4013,1.1145,1.2032,0.7953,0.8586,1.0796,1.9636,1.242,1.4476,0.6325,0.7372,1.1655,1.8843,1.2362,-29.0921,0.6561,-15.4393,-23.5333,1.9312,0.7838,0.606,0.4059,0.3138,0.7732,1.9075,0.9592,1.2371,0.5029,0.6485,1.2897,0.0075,5.1702,0.2342,0.0682,0.4017,-0.2264,0.1175,-0.1686,-0.1296,0.008,0.0896,0.2742,-7.4944,-0.3811,0.0229,0.1512,0.6897,?,-0.7696,0.0285,0.1689,0.9783,?,0.34,0.1684,0.4952,0.5927,0.5304,0.895,0.3512,0.2814,0.801,0.3507,0.2473,0.7051,0,0,1,0.3975,0.2803,0.7051,0.0045,1.2908,0.6549,-0.7302,-0.9409,SINISTRA_PANTALONI
-0.9908,4.0876,2.0218,10.3312,-3.1737,-1.1736,7.7932,2.7916,11.1721,-2.2439,0.1349,5.3821,2.3199,14.2339,-0.8457,3.1724,9.576,3.0945,12.851,0.007,0.8442,-7.3431,-0.3123,-8.6982,-0.3699,0.0425,0.7242,0.8715,0.6533,1.2033,0.9021,0.7497,0.5245,0.7595,0.4269,1.448,0.8138,0.562,1.0165,1.2045,-87.2737,1.1849,-85.8529,-72.4534,0.7187,0.321,0.1913,0.4466,0.2661,0.5959,0.9247,0.7258,0.8039,0.7849,0.8694,1.1076,0.0081,4.9149,0.8706,-0.4788,-0.6828,-0.4206,-0.7905,0.4374,0.1554,0.0633,0.2517,0.8183,-1.7569,0.2052,0.0072,0.0847,0.3497,0.1347,0.4051,0.0017,0.0415,0.2086,0.5773,0.7571,0.3835,0.5066,2.9722,6.0579,2.0382,8.8339,36.6979,4.1542,-9.577,-1.8302,0.1911,0.7344,0.6014,0.8189,2.3399,3.9228,1.6765,0.0025,0.8896,-0.1919,0.5111,0.6893,SINISTRA_PANTALONI
-0.9814,4.0912,2.0227,8.7447,-2.6808,-1.3438,9.99,3.1607,15.7942,-1.572,0.3337,4.0517,2.0129,10.931,-0.667,3.2768,10.2759,3.2056,12.9467,0.0055,0.7303,-2.9412,-0.2995,-4.0272,-0.4101,0.1018,0.6399,1.0049,0.631,1.5702,0.986,0.6279,0.4095,1.0097,0.3981,2.4656,0.9722,0.3943,0.6598,1.4562,-89.3115,2.2071,-135.3684,-61.3325,0.3869,0.3623,0.1825,0.9365,0.4717,0.5037,0.5537,0.8,0.6754,1.4449,1.2199,0.8443,0.0089,5.123,0.8642,-0.5441,-0.7904,-0.5327,-0.7833,0.6259,0.2687,0.0412,0.203,0.8683,-1.31,0.185,0.0033,0.0577,0.2177,0.3725,0.377,0.001,0.0308,0.2047,0.5352,1.4524,0.7128,0.4908,3.5186,6.5829,1.8709,12.3804,43.3351,3.5003,-3.81,-2.0889,0.5483,1.0833,0.8535,0.7878,3.9878,4.242,1.0637,0.0026,0.8882,-0.8523,-0.0182,0.4295,SINISTRA_PANTALONI
-0.8802,4.0654,2.0163,10.2574,-2.9658,-1.587,8.3885,2.8963,13.1348,-2.7606,0.1013,5.5325,2.3521,16.1934,-0.4998,3.3621,9.9864,3.1601,14.8244,0.0053,0.5546,-8.6881,-0.2618,-15.6649,-0.472,0.0301,0.6962,0.8572,0.638,1.2313,0.9165,0.7443,0.4846,0.7348,0.4071,1.5162,0.84,0.554,0.7956,1.4215,-97.1364,1.7868,-122.0976,-68.3314,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.6919,0.8111,0.886,1.0924,0.0095,5.0257,0.7124,-0.4864,-0.7197,-0.1922,-0.7718,0.4331,0.1819,0.0598,0.2445,0.8442,-1.5331,0.181,0.0039,0.0626,0.3474,-0.0415,0.4122,0.0048,0.0694,0.307,0.4296,1.0049,0.4412,0.4391,3.9084,3.5253,0.902,15.2755,12.4277,0.8136,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0025,0.8823,-0.0581,0.2199,0.6852,SINISTRA_PANTALONI
-0.864,10.6141,3.2579,32.0821,-0.5513,-1.6203,6.1373,2.4774,12.3767,-2.4772,0.281,6.3846,2.5268,28.3974,-0.2288,3.8638,11.6575,3.4143,30.9752,0.0062,0.5333,-3.0749,-0.2236,-5.7663,-0.4193,0.0727,1.3151,1.2894,0.9542,0.9804,0.7256,0.7401,1.7294,1.6625,0.9105,0.9613,0.5265,0.5477,1.2931,2.1566,-58.9034,1.6678,-45.5515,-27.3131,5.8101,0.8948,0.6635,0.154,0.1142,0.7415,2.5921,1.1298,1.0357,0.4358,0.3996,0.9168,0.0098,5.8329,0.3507,0.3725,-0.1572,-0.0976,-0.3772,0.5187,0.1104,0.0674,0.2596,0.8108,-1.5286,0.0516,0.0085,0.0924,0.2551,-0.8446,0.4885,0.0258,0.1606,0.5079,0.3391,2.1413,0.226,0.1056,2.8107,1.6167,0.5752,7.9002,2.6139,0.3309,4.1955,-1.8805,-0.4482,2.3183,0.4172,0.18,3.1779,1.5963,0.5023,0.0026,0.8443,0.1389,-0.3247,-0.7825,SINISTRA_PANTALONI
-0.9805,6.8038,2.6084,14.6278,-1.6048,0.1975,1.3398,1.1575,6.4731,-1.4515,0.6644,9.0685,3.0114,14.7411,-0.6102,3.2682,7.9731,2.8237,11.5899,0.0554,-4.9644,-1.4758,-0.3,0.2973,0.0604,0.2033,2.2535,0.8662,0.9238,0.3844,0.4099,1.0665,5.0782,0.7503,0.8533,0.1477,0.168,1.1374,2.3514,1.6132,-13.2494,0.6861,-5.6346,-8.2129,2.1268,0.6134,0.4577,0.2884,0.2152,0.7461,2.2598,0.9923,1.2621,0.4391,0.5585,1.2719,0.006,4.9495,-0.5469,-0.7139,-0.6096,0.2964,0.3612,0.5745,-0.049,0.1558,0.3947,1.0783,-0.9455,-0.1762,0.2112,0.4595,1.1712,-1.1976,-0.0875,0.4697,0.6854,1.4809,-0.9431,0.2779,0.5597,2.0142,0.8589,0.5759,0.6705,0.7377,0.3316,0.4496,0.8211,0.7291,0.888,1.0399,0.7273,0.6993,0.9207,0.7281,0.7909,0.001,1.559,0.9683,0.989,0.9891,SINISTRA_PANTALONI
0.2974,9.3934,3.0649,20.4641,-1.0604,0.0737,6.2178,2.4936,14.8275,-1.4492,0.1169,5.4687,2.3385,21.5406,-1.8531,4.0447,4.8281,2.1973,13.2039,0.062,4.0363,2.5442,0.0735,0.6303,0.0182,0.0289,1.2291,1.3106,1.3948,1.0663,1.1348,1.0643,1.5107,1.7177,1.9456,1.137,1.2879,1.1327,1.2004,0.7528,-12.0663,0.6271,-10.0517,-16.0292,1.6406,1.3156,0.7056,0.8019,0.4301,0.5363,1.3801,0.95,1.5498,0.6884,1.123,1.6314,0.0017,6.0375,-0.1065,0.245,0.1726,0.055,-0.0644,0.0246,-0.4822,0.0034,0.0586,0.5791,?,0.4111,0.0036,0.0596,0.2015,0.6098,0.0318,0.012,0.1097,0.3589,-0.8562,-1.1729,-15.1618,12.9267,0.9838,0.5346,0.5434,0.9678,0.2858,0.2953,-1.8393,3.498,-1.9018,0,0,2.6702,2.8748,1.6135,0.5613,0.0033,0.9938,0.1398,-0.5448,0.4745,SINISTRA_PANTALONI
0.6543,7.3971,2.7198,17.5179,-0.4866,0.6505,6.643,2.5774,12.3156,-0.4298,-0.9872,9.7057,3.1154,28.26,-0.7305,4.179,8.1079,2.8474,19.9416,0.0085,1.0058,-0.6628,0.1566,-0.659,0.1557,-0.2362,1.0552,0.873,0.9552,0.8273,0.9052,1.0941,1.1135,0.7621,0.9123,0.6844,0.8193,1.1971,1.549,0.4806,-33.6579,0.3103,-21.7293,-70.0269,1.368,0.7216,0.5859,0.5275,0.4283,0.812,1.4224,0.6199,0.8785,0.4358,0.6176,1.4171,0.0071,6.242,0.0818,0.4337,0.4978,-0.1891,0.4,0.089,0.1529,0.0483,0.2198,0.7366,-0.3242,-0.2702,0.0067,0.0816,0.3942,?,-0.5337,0.1301,0.3607,0.9727,?,-0.5659,-0.2865,0.5062,2.6948,0.6094,0.2261,7.2621,0.3714,0.0511,0.4574,0.1854,0.4053,0,0,1,1.8684,0.7573,0.4053,0.0033,1.0156,-0.8702,0.7767,-0.9047,SINISTRA_PANTALONI
